file_path,case_name,predictor,episode_id,check_name,severity,status,message,observed,expected,rel_error
results\eu_rc_vs_pinn\raw\bestest_hydronic\pinn\te_std_02.json,bestest_hydronic,pinn,te_std_02,energy_integral_electric,warning,pass,"sum(max(power_electric_w,0))*dt_h should match diagnostic electric_energy_Wh",1181.954572856266,1181.95,3.8689083852067325e-06
results\eu_rc_vs_pinn\raw\bestest_hydronic\pinn\te_std_02.json,bestest_hydronic,pinn,te_std_02,solve_time_mean,warning,pass,mean(step.solve_time_ms) should match diagnostic mpc_solve_time_mean_ms,608.7299996991836,608.73,4.94170479182783e-10
results\eu_rc_vs_pinn\raw\bestest_hydronic\pinn\te_std_02.json,bestest_hydronic,pinn,te_std_02,comfort_integral,error,pass,reconstructed comfort from step bounds should match diagnostic comfort_Kh,52.07514505819822,52.0751,8.652541851647576e-07
results\eu_rc_vs_pinn\raw\bestest_hydronic\pinn\te_std_02.json,bestest_hydronic,pinn,te_std_02,comfort_violation_steps,error,pass,count of violating steps should match diagnostic comfort_violation_steps,114.0,114.0,0.0
results\eu_rc_vs_pinn\raw\bestest_hydronic\pinn\te_std_02.json,bestest_hydronic,pinn,te_std_02,challenge_equals_boptest_cost_tot,error,pass,challenge_kpis value should equal boptest_kpis value,0.040123448146515535,0.040123448146515535,0.0
results\eu_rc_vs_pinn\raw\bestest_hydronic\pinn\te_std_02.json,bestest_hydronic,pinn,te_std_02,challenge_equals_boptest_tdis_tot,error,pass,challenge_kpis value should equal boptest_kpis value,67.44955649580838,67.44955649580838,0.0
results\eu_rc_vs_pinn\raw\bestest_hydronic\pinn\te_std_02.json,bestest_hydronic,pinn,te_std_02,challenge_equals_boptest_idis_tot,error,pass,challenge_kpis value should equal boptest_kpis value,0.0,0.0,0.0
results\eu_rc_vs_pinn\raw\bestest_hydronic\pinn\te_std_02.json,bestest_hydronic,pinn,te_std_02,challenge_equals_boptest_pele_tot,error,pass,challenge_kpis value should equal boptest_kpis value,0.00025517153990852024,0.00025517153990852024,0.0
results\eu_rc_vs_pinn\raw\bestest_hydronic\pinn\te_std_03.json,bestest_hydronic,pinn,te_std_03,energy_integral_total,error,pass,"sum(max(power_w,0))*dt_h should match diagnostic total_energy_Wh",3933.130678179148,3933.13,1.7242734108800353e-07
results\eu_rc_vs_pinn\raw\bestest_hydronic\pinn\te_std_03.json,bestest_hydronic,pinn,te_std_03,peak_power,error,pass,max(power_w) should match diagnostic peak_power_W,2316.4426941270726,2316.44,1.1630463437744482e-06
results\eu_rc_vs_pinn\raw\bestest_hydronic\pinn\te_std_03.json,bestest_hydronic,pinn,te_std_03,energy_integral_heating,error,pass,"sum(max(power_heating_w,0))*dt_h should match diagnostic heating_energy_Wh",3556.497485274172,3556.5,7.070788212991185e-07
results\eu_rc_vs_pinn\raw\bestest_hydronic\pinn\te_std_03.json,bestest_hydronic,pinn,te_std_03,energy_integral_electric,warning,pass,"sum(max(power_electric_w,0))*dt_h should match diagnostic electric_energy_Wh",376.6331929049759,376.63,8.477564123649437e-06
results\eu_rc_vs_pinn\raw\bestest_hydronic\pinn\te_std_03.json,bestest_hydronic,pinn,te_std_03,solve_time_mean,warning,pass,mean(step.solve_time_ms) should match diagnostic mpc_solve_time_mean_ms,908.7938419628093,908.794,1.7389770471463638e-07
results\eu_rc_vs_pinn\raw\bestest_hydronic\pinn\te_std_03.json,bestest_hydronic,pinn,te_std_03,comfort_integral,error,pass,reconstructed comfort from step bounds should match diagnostic comfort_Kh,125.67784067927214,125.6778,3.2367905972365897e-07
results\eu_rc_vs_pinn\raw\bestest_hydronic\pinn\te_std_03.json,bestest_hydronic,pinn,te_std_03,comfort_violation_steps,error,pass,count of violating steps should match diagnostic comfort_violation_steps,199.0,199.0,0.0
results\eu_rc_vs_pinn\raw\bestest_hydronic\pinn\te_std_03.json,bestest_hydronic,pinn,te_std_03,challenge_equals_boptest_cost_tot,error,pass,challenge_kpis value should equal boptest_kpis value,0.0066995332053676,0.0066995332053676,0.0
results\eu_rc_vs_pinn\raw\bestest_hydronic\pinn\te_std_03.json,bestest_hydronic,pinn,te_std_03,challenge_equals_boptest_tdis_tot,error,pass,challenge_kpis value should equal boptest_kpis value,105.45276969361915,105.45276969361915,0.0
results\eu_rc_vs_pinn\raw\bestest_hydronic\pinn\te_std_03.json,bestest_hydronic,pinn,te_std_03,challenge_equals_boptest_idis_tot,error,pass,challenge_kpis value should equal boptest_kpis value,0.0,0.0,0.0
results\eu_rc_vs_pinn\raw\bestest_hydronic\pinn\te_std_03.json,bestest_hydronic,pinn,te_std_03,challenge_equals_boptest_pele_tot,error,pass,challenge_kpis value should equal boptest_kpis value,0.00025517153990852024,0.00025517153990852024,0.0
results\eu_rc_vs_pinn\raw\bestest_hydronic\rbc\te_std_01.json,bestest_hydronic,rbc,te_std_01,energy_integral_total,error,pass,"sum(max(power_w,0))*dt_h should match diagnostic total_energy_Wh",175941.09114825123,175941.09,6.526339211344856e-09
results\eu_rc_vs_pinn\raw\bestest_hydronic\rbc\te_std_01.json,bestest_hydronic,rbc,te_std_01,peak_power,error,pass,max(power_w) should match diagnostic peak_power_W,5590.893419165922,5590.89,6.115602205577149e-07
results\eu_rc_vs_pinn\raw\bestest_hydronic\rbc\te_std_01.json,bestest_hydronic,rbc,te_std_01,energy_integral_heating,error,pass,"sum(max(power_heating_w,0))*dt_h should match diagnostic heating_energy_Wh",174033.42871589513,174033.43,7.378495380017445e-09
results\eu_rc_vs_pinn\raw\bestest_hydronic\rbc\te_std_01.json,bestest_hydronic,rbc,te_std_01,energy_integral_electric,warning,pass,"sum(max(power_electric_w,0))*dt_h should match diagnostic electric_energy_Wh",1907.6624323560975,1907.66,1.2750469671824762e-06
results\eu_rc_vs_pinn\raw\bestest_hydronic\rbc\te_std_01.json,bestest_hydronic,rbc,te_std_01,solve_time_mean,warning,pass,mean(step.solve_time_ms) should match diagnostic mpc_solve_time_mean_ms,0.0,0.0,0.0
results\eu_rc_vs_pinn\raw\bestest_hydronic\rbc\te_std_01.json,bestest_hydronic,rbc,te_std_01,comfort_integral,error,pass,reconstructed comfort from step bounds should match diagnostic comfort_Kh,19.637545276427232,19.6375,2.305610552930682e-06
results\eu_rc_vs_pinn\raw\bestest_hydronic\rbc\te_std_01.json,bestest_hydronic,rbc,te_std_01,comfort_violation_steps,error,pass,count of violating steps should match diagnostic comfort_violation_steps,42.0,42.0,0.0
results\eu_rc_vs_pinn\raw\bestest_hydronic\rbc\te_std_01.json,bestest_hydronic,rbc,te_std_01,challenge_equals_boptest_cost_tot,error,pass,challenge_kpis value should equal boptest_kpis value,0.19274089656406676,0.19274089656406676,0.0
results\eu_rc_vs_pinn\raw\bestest_hydronic\rbc\te_std_01.json,bestest_hydronic,rbc,te_std_01,challenge_equals_boptest_tdis_tot,error,pass,challenge_kpis value should equal boptest_kpis value,22.396873627224366,22.396873627224366,0.0
results\eu_rc_vs_pinn\raw\bestest_hydronic\rbc\te_std_01.json,bestest_hydronic,rbc,te_std_01,challenge_equals_boptest_idis_tot,error,pass,challenge_kpis value should equal boptest_kpis value,0.0,0.0,0.0
results\eu_rc_vs_pinn\raw\bestest_hydronic\rbc\te_std_01.json,bestest_hydronic,rbc,te_std_01,challenge_equals_boptest_pele_tot,error,pass,challenge_kpis value should equal boptest_kpis value,0.00025517153990852024,0.00025517153990852024,0.0
results\eu_rc_vs_pinn\raw\bestest_hydronic\rbc\te_std_02.json,bestest_hydronic,rbc,te_std_02,energy_integral_total,error,pass,"sum(max(power_w,0))*dt_h should match diagnostic total_energy_Wh",25413.450211337098,25413.45,8.315954639205314e-09
results\eu_rc_vs_pinn\raw\bestest_hydronic\rbc\te_std_02.json,bestest_hydronic,rbc,te_std_02,peak_power,error,pass,max(power_w) should match diagnostic peak_power_W,3223.6356640190597,3223.64,1.3450574320150113e-06
results\eu_rc_vs_pinn\raw\bestest_hydronic\rbc\te_std_02.json,bestest_hydronic,rbc,te_std_02,energy_integral_heating,error,pass,"sum(max(power_heating_w,0))*dt_h should match diagnostic heating_energy_Wh",24476.46031679301,24476.46,1.2942762627204347e-08
results\eu_rc_vs_pinn\raw\bestest_hydronic\rbc\te_std_02.json,bestest_hydronic,rbc,te_std_02,energy_integral_electric,warning,pass,"sum(max(power_electric_w,0))*dt_h should match diagnostic electric_energy_Wh",936.9898945440864,936.99,1.1254753372653797e-07
results\eu_rc_vs_pinn\raw\bestest_hydronic\rbc\te_std_02.json,bestest_hydronic,rbc,te_std_02,solve_time_mean,warning,pass,mean(step.solve_time_ms) should match diagnostic mpc_solve_time_mean_ms,0.0,0.0,0.0
results\eu_rc_vs_pinn\raw\bestest_hydronic\rbc\te_std_02.json,bestest_hydronic,rbc,te_std_02,comfort_integral,error,pass,reconstructed comfort from step bounds should match diagnostic comfort_Kh,42.45757614359137,42.4576,5.618878276603675e-07
results\eu_rc_vs_pinn\raw\bestest_hydronic\rbc\te_std_02.json,bestest_hydronic,rbc,te_std_02,comfort_violation_steps,error,pass,count of violating steps should match diagnostic comfort_violation_steps,97.0,97.0,0.0
results\eu_rc_vs_pinn\raw\bestest_hydronic\rbc\te_std_02.json,bestest_hydronic,rbc,te_std_02,challenge_equals_boptest_cost_tot,error,pass,challenge_kpis value should equal boptest_kpis value,0.03131687887131313,0.03131687887131313,0.0
results\eu_rc_vs_pinn\raw\bestest_hydronic\rbc\te_std_02.json,bestest_hydronic,rbc,te_std_02,challenge_equals_boptest_tdis_tot,error,pass,challenge_kpis value should equal boptest_kpis value,52.89267124731064,52.89267124731064,0.0
results\eu_rc_vs_pinn\raw\bestest_hydronic\rbc\te_std_02.json,bestest_hydronic,rbc,te_std_02,challenge_equals_boptest_idis_tot,error,pass,challenge_kpis value should equal boptest_kpis value,0.0,0.0,0.0
results\eu_rc_vs_pinn\raw\bestest_hydronic\rbc\te_std_02.json,bestest_hydronic,rbc,te_std_02,challenge_equals_boptest_pele_tot,error,pass,challenge_kpis value should equal boptest_kpis value,0.00025517153990852024,0.00025517153990852024,0.0
results\eu_rc_vs_pinn\raw\bestest_hydronic\rbc\te_std_03.json,bestest_hydronic,rbc,te_std_03,energy_integral_total,error,pass,"sum(max(power_w,0))*dt_h should match diagnostic total_energy_Wh",0.0,0.0,0.0
results\eu_rc_vs_pinn\raw\bestest_hydronic\rbc\te_std_03.json,bestest_hydronic,rbc,te_std_03,peak_power,error,pass,max(power_w) should match diagnostic peak_power_W,0.0,0.0,0.0
results\eu_rc_vs_pinn\raw\bestest_hydronic\rbc\te_std_03.json,bestest_hydronic,rbc,te_std_03,energy_integral_heating,error,pass,"sum(max(power_heating_w,0))*dt_h should match diagnostic heating_energy_Wh",0.0,0.0,0.0
results\eu_rc_vs_pinn\raw\bestest_hydronic\rbc\te_std_03.json,bestest_hydronic,rbc,te_std_03,energy_integral_electric,warning,pass,"sum(max(power_electric_w,0))*dt_h should match diagnostic electric_energy_Wh",0.0,0.0,0.0
results\eu_rc_vs_pinn\raw\bestest_hydronic\rbc\te_std_03.json,bestest_hydronic,rbc,te_std_03,solve_time_mean,warning,pass,mean(step.solve_time_ms) should match diagnostic mpc_solve_time_mean_ms,0.0,0.0,0.0
results\eu_rc_vs_pinn\raw\bestest_hydronic\rbc\te_std_03.json,bestest_hydronic,rbc,te_std_03,comfort_integral,error,pass,reconstructed comfort from step bounds should match diagnostic comfort_Kh,118.67185146060959,118.6719,4.090217684702264e-07
results\eu_rc_vs_pinn\raw\bestest_hydronic\rbc\te_std_03.json,bestest_hydronic,rbc,te_std_03,comfort_violation_steps,error,pass,count of violating steps should match diagnostic comfort_violation_steps,194.0,194.0,0.0
results\eu_rc_vs_pinn\raw\bestest_hydronic\rbc\te_std_03.json,bestest_hydronic,rbc,te_std_03,challenge_equals_boptest_cost_tot,error,pass,challenge_kpis value should equal boptest_kpis value,0.0,0.0,0.0
results\eu_rc_vs_pinn\raw\bestest_hydronic\rbc\te_std_03.json,bestest_hydronic,rbc,te_std_03,challenge_equals_boptest_tdis_tot,error,pass,challenge_kpis value should equal boptest_kpis value,97.62293935098346,97.62293935098346,0.0
results\eu_rc_vs_pinn\raw\bestest_hydronic\rbc\te_std_03.json,bestest_hydronic,rbc,te_std_03,challenge_equals_boptest_idis_tot,error,pass,challenge_kpis value should equal boptest_kpis value,0.0,0.0,0.0
results\eu_rc_vs_pinn\raw\bestest_hydronic\rbc\te_std_03.json,bestest_hydronic,rbc,te_std_03,challenge_equals_boptest_pele_tot,error,pass,challenge_kpis value should equal boptest_kpis value,0.0,0.0,0.0
results\eu_rc_vs_pinn\raw\bestest_hydronic\rc\te_std_01.json,bestest_hydronic,rc,te_std_01,energy_integral_total,error,pass,"sum(max(power_w,0))*dt_h should match diagnostic total_energy_Wh",215505.40351002905,215505.4,1.6287429712564816e-08
results\eu_rc_vs_pinn\raw\bestest_hydronic\rc\te_std_01.json,bestest_hydronic,rc,te_std_01,peak_power,error,pass,max(power_w) should match diagnostic peak_power_W,3264.10415394313,3264.1,1.2726151557702786e-06
results\eu_rc_vs_pinn\raw\bestest_hydronic\rc\te_std_01.json,bestest_hydronic,rc,te_std_01,energy_integral_heating,error,pass,"sum(max(power_heating_w,0))*dt_h should match diagnostic heating_energy_Wh",213554.87225896833,213554.87,1.05779293902742e-08
results\eu_rc_vs_pinn\raw\bestest_hydronic\rc\te_std_01.json,bestest_hydronic,rc,te_std_01,energy_integral_electric,warning,pass,"sum(max(power_electric_w,0))*dt_h should match diagnostic electric_energy_Wh",1950.531251060729,1950.53,6.413952766266982e-07
results\eu_rc_vs_pinn\raw\bestest_hydronic\rc\te_std_01.json,bestest_hydronic,rc,te_std_01,solve_time_mean,warning,pass,mean(step.solve_time_ms) should match diagnostic mpc_solve_time_mean_ms,2.658613989686793,2.659,0.0001451712347525207
results\eu_rc_vs_pinn\raw\bestest_hydronic\rc\te_std_01.json,bestest_hydronic,rc,te_std_01,comfort_integral,error,pass,reconstructed comfort from step bounds should match diagnostic comfort_Kh,29.882532288681332,29.8825,1.0805214199683528e-06
results\eu_rc_vs_pinn\raw\bestest_hydronic\rc\te_std_01.json,bestest_hydronic,rc,te_std_01,comfort_violation_steps,error,pass,count of violating steps should match diagnostic comfort_violation_steps,62.0,62.0,0.0
results\eu_rc_vs_pinn\raw\bestest_hydronic\rc\te_std_01.json,bestest_hydronic,rc,te_std_01,challenge_equals_boptest_cost_tot,error,pass,challenge_kpis value should equal boptest_kpis value,0.23277918115737786,0.23277918115737786,0.0
results\eu_rc_vs_pinn\raw\bestest_hydronic\rc\te_std_01.json,bestest_hydronic,rc,te_std_01,challenge_equals_boptest_tdis_tot,error,pass,challenge_kpis value should equal boptest_kpis value,5.729419465604054,5.729419465604054,0.0
results\eu_rc_vs_pinn\raw\bestest_hydronic\rc\te_std_01.json,bestest_hydronic,rc,te_std_01,challenge_equals_boptest_idis_tot,error,pass,challenge_kpis value should equal boptest_kpis value,0.0,0.0,0.0
results\eu_rc_vs_pinn\raw\bestest_hydronic\rc\te_std_01.json,bestest_hydronic,rc,te_std_01,challenge_equals_boptest_pele_tot,error,pass,challenge_kpis value should equal boptest_kpis value,0.00025517153990852024,0.00025517153990852024,0.0
results\eu_rc_vs_pinn\raw\bestest_hydronic\rc\te_std_02.json,bestest_hydronic,rc,te_std_02,energy_integral_total,error,pass,"sum(max(power_w,0))*dt_h should match diagnostic total_energy_Wh",39933.49049101027,39933.49,1.2295701490808398e-08
results\eu_rc_vs_pinn\raw\bestest_hydronic\rc\te_std_02.json,bestest_hydronic,rc,te_std_02,peak_power,error,pass,max(power_w) should match diagnostic peak_power_W,2119.1798137794167,2119.18,8.787388666643165e-08
results\eu_rc_vs_pinn\raw\bestest_hydronic\rc\te_std_02.json,bestest_hydronic,rc,te_std_02,energy_integral_heating,error,pass,"sum(max(power_heating_w,0))*dt_h should match diagnostic heating_energy_Wh",38576.99858485658,38577.0,3.668360480315688e-08
results\eu_rc_vs_pinn\raw\bestest_hydronic\rc\te_std_02.json,bestest_hydronic,rc,te_std_02,energy_integral_electric,warning,pass,"sum(max(power_electric_w,0))*dt_h should match diagnostic electric_energy_Wh",1356.4919061536937,1356.49,1.4052102806901069e-06
results\eu_rc_vs_pinn\raw\bestest_hydronic\rc\te_std_02.json,bestest_hydronic,rc,te_std_02,solve_time_mean,warning,pass,mean(step.solve_time_ms) should match diagnostic mpc_solve_time_mean_ms,2.3578717239918965,2.358,5.440034270721442e-05
results\eu_rc_vs_pinn\raw\bestest_hydronic\rc\te_std_02.json,bestest_hydronic,rc,te_std_02,comfort_integral,error,pass,reconstructed comfort from step bounds should match diagnostic comfort_Kh,61.691979845952275,61.692,3.266881884997985e-07
results\eu_rc_vs_pinn\raw\bestest_hydronic\rc\te_std_02.json,bestest_hydronic,rc,te_std_02,comfort_violation_steps,error,pass,count of violating steps should match diagnostic comfort_violation_steps,121.0,121.0,0.0
results\eu_rc_vs_pinn\raw\bestest_hydronic\rc\te_std_02.json,bestest_hydronic,rc,te_std_02,challenge_equals_boptest_cost_tot,error,pass,challenge_kpis value should equal boptest_kpis value,0.04746817873608612,0.04746817873608612,0.0
results\eu_rc_vs_pinn\raw\bestest_hydronic\rc\te_std_02.json,bestest_hydronic,rc,te_std_02,challenge_equals_boptest_tdis_tot,error,pass,challenge_kpis value should equal boptest_kpis value,75.71348886979594,75.71348886979594,0.0
results\eu_rc_vs_pinn\raw\bestest_hydronic\rc\te_std_02.json,bestest_hydronic,rc,te_std_02,challenge_equals_boptest_idis_tot,error,pass,challenge_kpis value should equal boptest_kpis value,0.0,0.0,0.0
results\eu_rc_vs_pinn\raw\bestest_hydronic\rc\te_std_02.json,bestest_hydronic,rc,te_std_02,challenge_equals_boptest_pele_tot,error,pass,challenge_kpis value should equal boptest_kpis value,0.00025517153990852024,0.00025517153990852024,0.0
results\eu_rc_vs_pinn\raw\bestest_hydronic\rc\te_std_03.json,bestest_hydronic,rc,te_std_03,energy_integral_total,error,pass,"sum(max(power_w,0))*dt_h should match diagnostic total_energy_Wh",2337.257332664991,2337.26,1.1412230600752743e-06
results\eu_rc_vs_pinn\raw\bestest_hydronic\rc\te_std_03.json,bestest_hydronic,rc,te_std_03,peak_power,error,pass,max(power_w) should match diagnostic peak_power_W,552.3734039175629,552.37,6.1623867387398355e-06
results\eu_rc_vs_pinn\raw\bestest_hydronic\rc\te_std_03.json,bestest_hydronic,rc,te_std_03,energy_integral_heating,error,pass,"sum(max(power_heating_w,0))*dt_h should match diagnostic heating_energy_Wh",2061.672069563789,2061.67,1.003828832482394e-06
results\eu_rc_vs_pinn\raw\bestest_hydronic\rc\te_std_03.json,bestest_hydronic,rc,te_std_03,energy_integral_electric,warning,pass,"sum(max(power_electric_w,0))*dt_h should match diagnostic electric_energy_Wh",275.58526310120186,275.59,1.7188210015292475e-05
results\eu_rc_vs_pinn\raw\bestest_hydronic\rc\te_std_03.json,bestest_hydronic,rc,te_std_03,solve_time_mean,warning,pass,mean(step.solve_time_ms) should match diagnostic mpc_solve_time_mean_ms,2.4705375038874555,2.471,0.00018716961252309336
results\eu_rc_vs_pinn\raw\bestest_hydronic\rc\te_std_03.json,bestest_hydronic,rc,te_std_03,comfort_integral,error,pass,reconstructed comfort from step bounds should match diagnostic comfort_Kh,121.84071898206946,121.8407,1.5579415961116545e-07
results\eu_rc_vs_pinn\raw\bestest_hydronic\rc\te_std_03.json,bestest_hydronic,rc,te_std_03,comfort_violation_steps,error,pass,count of violating steps should match diagnostic comfort_violation_steps,196.0,196.0,0.0
results\eu_rc_vs_pinn\raw\bestest_hydronic\rc\te_std_03.json,bestest_hydronic,rc,te_std_03,challenge_equals_boptest_cost_tot,error,pass,challenge_kpis value should equal boptest_kpis value,0.0036078660084542403,0.0036078660084542403,0.0
results\eu_rc_vs_pinn\raw\bestest_hydronic\rc\te_std_03.json,bestest_hydronic,rc,te_std_03,challenge_equals_boptest_tdis_tot,error,pass,challenge_kpis value should equal boptest_kpis value,101.653509905647,101.653509905647,0.0
results\eu_rc_vs_pinn\raw\bestest_hydronic\rc\te_std_03.json,bestest_hydronic,rc,te_std_03,challenge_equals_boptest_idis_tot,error,pass,challenge_kpis value should equal boptest_kpis value,0.0,0.0,0.0
results\eu_rc_vs_pinn\raw\bestest_hydronic\rc\te_std_03.json,bestest_hydronic,rc,te_std_03,challenge_equals_boptest_pele_tot,error,pass,challenge_kpis value should equal boptest_kpis value,0.00025517153990852024,0.00025517153990852024,0.0
results\eu_rc_vs_pinn\raw\bestest_hydronic_heat_pump\pinn\te_std_01.json,bestest_hydronic_heat_pump,pinn,te_std_01,energy_integral_total,error,pass,"sum(max(power_w,0))*dt_h should match diagnostic total_energy_Wh",906680.2396139296,906680.24,4.2580650446929187e-10
results\eu_rc_vs_pinn\raw\bestest_hydronic_heat_pump\pinn\te_std_01.json,bestest_hydronic_heat_pump,pinn,te_std_01,peak_power,error,pass,max(power_w) should match diagnostic peak_power_W,29038.76998466412,29038.77,5.281174606018465e-10
results\eu_rc_vs_pinn\raw\bestest_hydronic_heat_pump\pinn\te_std_01.json,bestest_hydronic_heat_pump,pinn,te_std_01,energy_integral_heating,error,pass,"sum(max(power_heating_w,0))*dt_h should match diagnostic heating_energy_Wh",384515.2899600611,384515.29,1.038681595664794e-10
results\eu_rc_vs_pinn\raw\bestest_hydronic_heat_pump\pinn\te_std_01.json,bestest_hydronic_heat_pump,pinn,te_std_01,energy_integral_electric,warning,pass,"sum(max(power_electric_w,0))*dt_h should match diagnostic electric_energy_Wh",142754.78931830285,142754.79,4.7753014672427055e-09
results\eu_rc_vs_pinn\raw\bestest_hydronic_heat_pump\pinn\te_std_01.json,bestest_hydronic_heat_pump,pinn,te_std_01,solve_time_mean,warning,pass,mean(step.solve_time_ms) should match diagnostic mpc_solve_time_mean_ms,1217.4918569934173,1217.492,1.1745997729373005e-07
results\eu_rc_vs_pinn\raw\bestest_hydronic_heat_pump\pinn\te_std_01.json,bestest_hydronic_heat_pump,pinn,te_std_01,comfort_integral,error,pass,reconstructed comfort from step bounds should match diagnostic comfort_Kh,80.35590385236829,80.3559,4.7941324537178345e-08
results\eu_rc_vs_pinn\raw\bestest_hydronic_heat_pump\pinn\te_std_01.json,bestest_hydronic_heat_pump,pinn,te_std_01,comfort_violation_steps,error,pass,count of violating steps should match diagnostic comfort_violation_steps,248.0,248.0,0.0
results\eu_rc_vs_pinn\raw\bestest_hydronic_heat_pump\pinn\te_std_01.json,bestest_hydronic_heat_pump,pinn,te_std_01,challenge_equals_boptest_cost_tot,error,pass,challenge_kpis value should equal boptest_kpis value,0.18853353547762491,0.18853353547762491,0.0
results\eu_rc_vs_pinn\raw\bestest_hydronic_heat_pump\pinn\te_std_01.json,bestest_hydronic_heat_pump,pinn,te_std_01,challenge_equals_boptest_tdis_tot,error,pass,challenge_kpis value should equal boptest_kpis value,130.7911999853781,130.7911999853781,0.0
results\eu_rc_vs_pinn\raw\bestest_hydronic_heat_pump\pinn\te_std_01.json,bestest_hydronic_heat_pump,pinn,te_std_01,challenge_equals_boptest_idis_tot,error,pass,challenge_kpis value should equal boptest_kpis value,0.0,0.0,0.0
results\eu_rc_vs_pinn\raw\bestest_hydronic_heat_pump\pinn\te_std_01.json,bestest_hydronic_heat_pump,pinn,te_std_01,challenge_equals_boptest_pele_tot,error,pass,challenge_kpis value should equal boptest_kpis value,0.021022949611389476,0.021022949611389476,0.0
results\eu_rc_vs_pinn\raw\bestest_hydronic_heat_pump\pinn\te_std_02.json,bestest_hydronic_heat_pump,pinn,te_std_02,energy_integral_total,error,pass,"sum(max(power_w,0))*dt_h should match diagnostic total_energy_Wh",755302.2233069595,755302.22,4.3783262319658804e-09
results\eu_rc_vs_pinn\raw\bestest_hydronic_heat_pump\pinn\te_std_02.json,bestest_hydronic_heat_pump,pinn,te_std_02,peak_power,error,pass,max(power_w) should match diagnostic peak_power_W,33845.0631535688,33845.06,9.317663502738407e-08
results\eu_rc_vs_pinn\raw\bestest_hydronic_heat_pump\pinn\te_std_02.json,bestest_hydronic_heat_pump,pinn,te_std_02,energy_integral_heating,error,pass,"sum(max(power_heating_w,0))*dt_h should match diagnostic heating_energy_Wh",308930.39350454183,308930.39,1.1344114831123778e-08
results\eu_rc_vs_pinn\raw\bestest_hydronic_heat_pump\pinn\te_std_02.json,bestest_hydronic_heat_pump,pinn,te_std_02,energy_integral_electric,warning,pass,"sum(max(power_electric_w,0))*dt_h should match diagnostic electric_energy_Wh",139892.2421573001,139892.24,1.5421156309296794e-08
results\eu_rc_vs_pinn\raw\bestest_hydronic_heat_pump\pinn\te_std_02.json,bestest_hydronic_heat_pump,pinn,te_std_02,solve_time_mean,warning,pass,mean(step.solve_time_ms) should match diagnostic mpc_solve_time_mean_ms,533.7910961314351,533.791,1.8009189934522967e-07
results\eu_rc_vs_pinn\raw\bestest_hydronic_heat_pump\pinn\te_std_02.json,bestest_hydronic_heat_pump,pinn,te_std_02,comfort_integral,error,pass,reconstructed comfort from step bounds should match diagnostic comfort_Kh,96.38701549745922,96.387,1.6078370751618565e-07
results\eu_rc_vs_pinn\raw\bestest_hydronic_heat_pump\pinn\te_std_02.json,bestest_hydronic_heat_pump,pinn,te_std_02,comfort_violation_steps,error,pass,count of violating steps should match diagnostic comfort_violation_steps,266.0,266.0,0.0
results\eu_rc_vs_pinn\raw\bestest_hydronic_heat_pump\pinn\te_std_02.json,bestest_hydronic_heat_pump,pinn,te_std_02,challenge_equals_boptest_cost_tot,error,pass,challenge_kpis value should equal boptest_kpis value,0.18668670142890323,0.18668670142890323,0.0
results\eu_rc_vs_pinn\raw\bestest_hydronic_heat_pump\pinn\te_std_02.json,bestest_hydronic_heat_pump,pinn,te_std_02,challenge_equals_boptest_tdis_tot,error,pass,challenge_kpis value should equal boptest_kpis value,101.31349599718388,101.31349599718388,0.0
results\eu_rc_vs_pinn\raw\bestest_hydronic_heat_pump\pinn\te_std_02.json,bestest_hydronic_heat_pump,pinn,te_std_02,challenge_equals_boptest_idis_tot,error,pass,challenge_kpis value should equal boptest_kpis value,0.0,0.0,0.0
results\eu_rc_vs_pinn\raw\bestest_hydronic_heat_pump\pinn\te_std_02.json,bestest_hydronic_heat_pump,pinn,te_std_02,challenge_equals_boptest_pele_tot,error,pass,challenge_kpis value should equal boptest_kpis value,0.022221595510885976,0.022221595510885976,0.0
results\eu_rc_vs_pinn\raw\bestest_hydronic_heat_pump\pinn\te_std_03.json,bestest_hydronic_heat_pump,pinn,te_std_03,energy_integral_total,error,pass,"sum(max(power_w,0))*dt_h should match diagnostic total_energy_Wh",415680.01222600933,415680.01,5.355103134881714e-09
results\eu_rc_vs_pinn\raw\bestest_hydronic_heat_pump\pinn\te_std_03.json,bestest_hydronic_heat_pump,pinn,te_std_03,peak_power,error,pass,max(power_w) should match diagnostic peak_power_W,30246.07006506129,30246.07,2.151065880820694e-09
results\eu_rc_vs_pinn\raw\bestest_hydronic_heat_pump\pinn\te_std_03.json,bestest_hydronic_heat_pump,pinn,te_std_03,energy_integral_heating,error,pass,"sum(max(power_heating_w,0))*dt_h should match diagnostic heating_energy_Wh",158109.3104498796,158109.31,2.845370647202389e-09
results\eu_rc_vs_pinn\raw\bestest_hydronic_heat_pump\pinn\te_std_03.json,bestest_hydronic_heat_pump,pinn,te_std_03,energy_integral_electric,warning,pass,"sum(max(power_electric_w,0))*dt_h should match diagnostic electric_energy_Wh",99117.85362625644,99117.85,3.65853016285152e-08
results\eu_rc_vs_pinn\raw\bestest_hydronic_heat_pump\pinn\te_std_03.json,bestest_hydronic_heat_pump,pinn,te_std_03,solve_time_mean,warning,pass,mean(step.solve_time_ms) should match diagnostic mpc_solve_time_mean_ms,366.8839916669337,366.884,2.2713081842640452e-08
